source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,ppo | LDPC-DiscreteMI-v0,24,28,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,28,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,29,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,30,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,31,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,32,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,33,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,34,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,35,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,36,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,37,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,38,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,39,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,40,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,10,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,11,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,12,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,13,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,14,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,15,10.684647422638774,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,16,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,17,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,18,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,19,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,20,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,21,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,22,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,41,23,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,0,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,1,10.357158812806643,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,2,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,3,10.32102588900864,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,4,12.753908827924757,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,5,12.092320047961632,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,6,11.462914717273524,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,7,11.101647021092171,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,8,10.467243226272855,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,9,11.338765464649214,0.0
rl,ppo | LDPC-DiscreteMI-v0,24,42,10,12.753908827924757,0.0
