source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,dqn | LDPC-DiscreteMI-v0,48,16,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,16,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,17,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,18,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,19,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,20,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,21,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,22,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,1,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,2,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,3,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,4,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,5,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,6,12.092320047961632,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,7,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,8,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,9,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,10,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,23,11,11.734536745750585,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,0,11.81912419305553,0.0
rl,dqn | LDPC-DiscreteMI-v0,48,24,1,11.81912419305553,0.0
