source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
rl,dqn | LDPC-DiscreteResidual-v0,48,27,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,27,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,28,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,29,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,30,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,31,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,32,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,33,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,34,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,35,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,36,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,37,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,38,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,39,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,40,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,41,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,42,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,43,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,44,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,45,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,46,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,47,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,48,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,49,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,50,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,51,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,52,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,53,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,1,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,2,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,3,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,4,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,5,13.221401957503417,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,6,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,7,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,8,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,9,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,10,12.278652157074866,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,54,11,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,0,13.321643039896383,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,1,12.278652157074866,0.0
