source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
rl,dqn | LDPC-DiscreteMI-v0,384,25,31,2.7123109058337938,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,25,32,3.474627586007141,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,25,33,3.247631607646666,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,25,34,3.273463668015157,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,25,35,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,25,36,3.405606111260804,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,25,37,2.724438229561849,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,25,38,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,25,39,3.420547480030548,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,25,40,3.100547795631275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,25,41,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,0,4.422382544201729,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,1,4.495454725657839,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,2,4.188496883782267,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,3,4.33732041807605,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,4,4.484448396353051,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,5,4.564420912067882,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,6,4.810689074156299,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,7,4.480438663490418,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,8,4.256078479898369,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,9,4.237996309493003,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,10,4.439444854277895,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,11,4.498064788514997,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,12,4.332868510062275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,13,4.256536417921963,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,14,4.34614957566409,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,15,4.46147925891832,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,16,4.457960200073542,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,17,4.466473957251738,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,18,4.465050199186734,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,19,4.255153574979312,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,20,3.2360000370193167,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,21,3.2222749574829836,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,22,2.76139881037142,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,23,3.442610033609416,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,24,3.2811779540646975,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,25,3.2032894583700107,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,26,3.453815854254601,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,27,3.0453447750374796,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,28,3.292616220827218,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,29,2.9154131964206256,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,30,3.7251216718933877,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,31,2.7123109058337938,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,32,3.474627586007141,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,33,3.247631607646666,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,34,3.273463668015157,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,35,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,36,3.405606111260804,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,37,2.724438229561849,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,38,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,39,3.420547480030548,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,40,3.100547795631275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,26,41,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,0,4.422382544201729,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,1,4.495454725657839,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,2,4.188496883782267,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,3,4.33732041807605,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,4,4.484448396353051,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,5,4.564420912067882,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,6,4.810689074156299,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,7,4.480438663490418,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,8,4.256078479898369,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,9,4.237996309493003,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,10,4.439444854277895,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,11,4.498064788514997,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,12,4.332868510062275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,13,4.256536417921963,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,14,4.34614957566409,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,15,4.46147925891832,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,16,4.457960200073542,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,17,4.466473957251738,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,18,4.465050199186734,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,19,4.255153574979312,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,20,3.2360000370193167,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,21,3.2222749574829836,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,22,2.76139881037142,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,23,3.442610033609416,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,24,3.2811779540646975,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,25,3.2032894583700107,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,26,3.453815854254601,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,27,3.0453447750374796,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,28,3.292616220827218,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,29,2.9154131964206256,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,30,3.7251216718933877,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,31,2.7123109058337938,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,32,3.474627586007141,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,33,3.247631607646666,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,34,3.273463668015157,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,35,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,36,3.405606111260804,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,37,2.724438229561849,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,38,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,39,3.420547480030548,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,40,3.100547795631275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,27,41,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,0,4.422382544201729,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,1,4.495454725657839,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,2,4.188496883782267,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,3,4.33732041807605,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,4,4.484448396353051,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,5,4.564420912067882,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,6,4.810689074156299,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,7,4.480438663490418,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,8,4.256078479898369,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,9,4.237996309493003,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,10,4.439444854277895,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,11,4.498064788514997,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,12,4.332868510062275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,13,4.256536417921963,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,14,4.34614957566409,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,15,4.46147925891832,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,16,4.457960200073542,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,17,4.466473957251738,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,18,4.465050199186734,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,19,4.255153574979312,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,20,3.2360000370193167,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,21,3.2222749574829836,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,22,2.76139881037142,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,23,3.442610033609416,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,24,3.2811779540646975,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,25,3.2032894583700107,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,26,3.453815854254601,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,27,3.0453447750374796,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,28,3.292616220827218,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,29,2.9154131964206256,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,30,3.7251216718933877,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,31,2.7123109058337938,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,32,3.474627586007141,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,33,3.247631607646666,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,34,3.273463668015157,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,35,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,36,3.405606111260804,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,37,2.724438229561849,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,38,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,39,3.420547480030548,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,40,3.100547795631275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,28,41,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,0,4.422382544201729,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,1,4.495454725657839,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,2,4.188496883782267,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,3,4.33732041807605,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,4,4.484448396353051,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,5,4.564420912067882,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,6,4.810689074156299,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,7,4.480438663490418,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,8,4.256078479898369,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,9,4.237996309493003,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,10,4.439444854277895,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,11,4.498064788514997,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,12,4.332868510062275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,13,4.256536417921963,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,14,4.34614957566409,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,15,4.46147925891832,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,16,4.457960200073542,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,17,4.466473957251738,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,18,4.465050199186734,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,19,4.255153574979312,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,20,3.2360000370193167,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,21,3.2222749574829836,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,22,2.76139881037142,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,23,3.442610033609416,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,24,3.2811779540646975,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,25,3.2032894583700107,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,26,3.453815854254601,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,27,3.0453447750374796,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,28,3.292616220827218,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,29,2.9154131964206256,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,30,3.7251216718933877,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,31,2.7123109058337938,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,32,3.474627586007141,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,33,3.247631607646666,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,34,3.273463668015157,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,35,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,36,3.405606111260804,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,37,2.724438229561849,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,38,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,39,3.420547480030548,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,40,3.100547795631275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,29,41,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,0,4.422382544201729,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,1,4.495454725657839,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,2,4.188496883782267,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,3,4.33732041807605,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,4,4.484448396353051,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,5,4.564420912067882,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,6,4.810689074156299,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,7,4.480438663490418,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,8,4.256078479898369,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,9,4.237996309493003,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,10,4.439444854277895,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,11,4.498064788514997,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,12,4.332868510062275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,13,4.256536417921963,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,14,4.34614957566409,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,15,4.46147925891832,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,16,4.457960200073542,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,17,4.466473957251738,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,18,4.465050199186734,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,19,4.255153574979312,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,20,3.2360000370193167,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,21,3.2222749574829836,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,22,2.76139881037142,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,23,3.442610033609416,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,24,3.2811779540646975,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,25,3.2032894583700107,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,26,3.453815854254601,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,27,3.0453447750374796,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,28,3.292616220827218,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,29,2.9154131964206256,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,30,3.7251216718933877,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,31,2.7123109058337938,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,32,3.474627586007141,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,33,3.247631607646666,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,34,3.273463668015157,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,35,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,36,3.405606111260804,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,37,2.724438229561849,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,38,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,39,3.420547480030548,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,40,3.100547795631275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,30,41,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,0,4.422382544201729,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,1,4.495454725657839,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,2,4.188496883782267,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,3,4.33732041807605,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,4,4.484448396353051,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,5,4.564420912067882,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,6,4.810689074156299,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,7,4.480438663490418,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,8,4.256078479898369,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,9,4.237996309493003,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,10,4.439444854277895,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,11,4.498064788514997,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,12,4.332868510062275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,13,4.256536417921963,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,14,4.34614957566409,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,15,4.46147925891832,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,16,4.457960200073542,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,17,4.466473957251738,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,18,4.465050199186734,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,19,4.255153574979312,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,20,3.2360000370193167,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,21,3.2222749574829836,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,22,2.76139881037142,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,23,3.442610033609416,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,24,3.2811779540646975,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,25,3.2032894583700107,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,26,3.453815854254601,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,27,3.0453447750374796,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,28,3.292616220827218,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,29,2.9154131964206256,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,30,3.7251216718933877,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,31,2.7123109058337938,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,32,3.474627586007141,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,33,3.247631607646666,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,34,3.273463668015157,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,35,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,36,3.405606111260804,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,37,2.724438229561849,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,38,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,39,3.420547480030548,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,40,3.100547795631275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,31,41,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,0,4.422382544201729,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,1,4.495454725657839,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,2,4.188496883782267,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,3,4.33732041807605,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,4,4.484448396353051,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,5,4.564420912067882,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,6,4.810689074156299,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,7,4.480438663490418,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,8,4.256078479898369,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,9,4.237996309493003,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,10,4.439444854277895,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,11,4.498064788514997,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,12,4.332868510062275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,13,4.256536417921963,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,14,4.34614957566409,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,15,4.46147925891832,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,16,4.457960200073542,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,17,4.466473957251738,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,18,4.465050199186734,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,19,4.255153574979312,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,20,3.2360000370193167,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,21,3.2222749574829836,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,22,2.76139881037142,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,23,3.442610033609416,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,24,3.2811779540646975,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,25,3.2032894583700107,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,26,3.453815854254601,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,27,3.0453447750374796,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,28,3.292616220827218,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,29,2.9154131964206256,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,30,3.7251216718933877,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,31,2.7123109058337938,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,32,3.474627586007141,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,33,3.247631607646666,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,34,3.273463668015157,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,35,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,36,3.405606111260804,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,37,2.724438229561849,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,38,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,39,3.420547480030548,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,40,3.100547795631275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,32,41,3.451907233481356,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,0,4.422382544201729,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,1,4.495454725657839,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,2,4.188496883782267,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,3,4.33732041807605,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,4,4.484448396353051,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,5,4.564420912067882,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,6,4.810689074156299,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,7,4.480438663490418,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,8,4.256078479898369,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,9,4.237996309493003,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,10,4.439444854277895,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,11,4.498064788514997,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,12,4.332868510062275,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,13,4.256536417921963,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,14,4.34614957566409,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,15,4.46147925891832,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,16,4.457960200073542,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,17,4.466473957251738,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,18,4.465050199186734,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,19,4.255153574979312,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,20,3.2360000370193167,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,21,3.2222749574829836,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,22,2.76139881037142,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,23,3.442610033609416,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,24,3.2811779540646975,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,25,3.2032894583700107,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,26,3.453815854254601,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,27,3.0453447750374796,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,28,3.292616220827218,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,29,2.9154131964206256,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,30,3.7251216718933877,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,31,2.7123109058337938,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,32,3.474627586007141,0.0
rl,dqn | LDPC-DiscreteMI-v0,384,33,33,3.247631607646666,0.0
