source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
baseline,serial_emulated,48,24,6,11.839148153182606,0.0
baseline,serial_emulated,48,24,7,11.456458948829152,0.0
baseline,serial_emulated,48,24,8,13.190018717476084,0.0
baseline,serial_emulated,48,24,9,11.66318145706882,0.0
baseline,serial_emulated,48,24,10,11.456458948829152,0.0
baseline,serial_emulated,48,24,11,11.748365585676448,0.0
baseline,serial_emulated,48,25,0,13.190018717476084,0.0
baseline,serial_emulated,48,25,1,11.456458948829152,0.0
baseline,serial_emulated,48,25,2,13.190018717476084,0.0
baseline,serial_emulated,48,25,3,11.66318145706882,0.0
baseline,serial_emulated,48,25,4,11.748365585676448,0.0
baseline,serial_emulated,48,25,5,11.456458948829152,0.0
baseline,serial_emulated,48,25,6,11.839148153182606,0.0
baseline,serial_emulated,48,25,7,11.456458948829152,0.0
baseline,serial_emulated,48,25,8,13.190018717476084,0.0
baseline,serial_emulated,48,25,9,11.66318145706882,0.0
baseline,serial_emulated,48,25,10,11.456458948829152,0.0
baseline,serial_emulated,48,25,11,11.748365585676448,0.0
baseline,serial_emulated,48,26,0,13.190018717476084,0.0
baseline,serial_emulated,48,26,1,11.456458948829152,0.0
baseline,serial_emulated,48,26,2,13.190018717476084,0.0
baseline,serial_emulated,48,26,3,11.66318145706882,0.0
baseline,serial_emulated,48,26,4,11.748365585676448,0.0
baseline,serial_emulated,48,26,5,11.456458948829152,0.0
baseline,serial_emulated,48,26,6,11.839148153182606,0.0
baseline,serial_emulated,48,26,7,11.456458948829152,0.0
baseline,serial_emulated,48,26,8,13.190018717476084,0.0
baseline,serial_emulated,48,26,9,11.66318145706882,0.0
baseline,serial_emulated,48,26,10,11.456458948829152,0.0
baseline,serial_emulated,48,26,11,11.748365585676448,0.0
baseline,serial_emulated,48,27,0,12.898460306431238,0.0
baseline,serial_emulated,48,27,1,11.456458948829152,0.0
baseline,serial_emulated,48,27,2,12.898460306431238,0.0
baseline,serial_emulated,48,27,3,11.66318145706882,0.0
baseline,serial_emulated,48,27,4,11.748365585676448,0.0
baseline,serial_emulated,48,27,5,11.456458948829152,0.0
baseline,serial_emulated,48,27,6,11.839148153182606,0.0
baseline,serial_emulated,48,27,7,11.456458948829152,0.0
baseline,serial_emulated,48,27,8,12.898460306431238,0.0
baseline,serial_emulated,48,27,9,11.66318145706882,0.0
baseline,serial_emulated,48,27,10,11.456458948829152,0.0
baseline,serial_emulated,48,27,11,11.748365585676448,0.0
baseline,serial_emulated,48,28,0,12.898460306431238,0.0
baseline,serial_emulated,48,28,1,11.456458948829152,0.0
baseline,serial_emulated,48,28,2,12.898460306431238,0.0
baseline,serial_emulated,48,28,3,11.66318145706882,0.0
baseline,serial_emulated,48,28,4,11.748365585676448,0.0
baseline,serial_emulated,48,28,5,11.456458948829152,0.0
baseline,serial_emulated,48,28,6,11.839148153182606,0.0
baseline,serial_emulated,48,28,7,11.456458948829152,0.0
baseline,serial_emulated,48,28,8,12.898460306431238,0.0
baseline,serial_emulated,48,28,9,11.66318145706882,0.0
baseline,serial_emulated,48,28,10,11.456458948829152,0.0
baseline,serial_emulated,48,28,11,11.748365585676448,0.0
baseline,serial_emulated,48,29,0,12.898460306431238,0.0
baseline,serial_emulated,48,29,1,11.456458948829152,0.0
baseline,serial_emulated,48,29,2,12.898460306431238,0.0
baseline,serial_emulated,48,29,3,11.66318145706882,0.0
baseline,serial_emulated,48,29,4,11.748365585676448,0.0
baseline,serial_emulated,48,29,5,11.456458948829152,0.0
baseline,serial_emulated,48,29,6,11.839148153182606,0.0
baseline,serial_emulated,48,29,7,11.456458948829152,0.0
baseline,serial_emulated,48,29,8,12.898460306431238,0.0
baseline,serial_emulated,48,29,9,11.66318145706882,0.0
baseline,serial_emulated,48,29,10,11.456458948829152,0.0
baseline,serial_emulated,48,29,11,11.748365585676448,0.0
baseline,serial_emulated,48,30,0,12.898460306431238,0.0
baseline,serial_emulated,48,30,1,11.456458948829152,0.0
baseline,serial_emulated,48,30,2,12.898460306431238,0.0
baseline,serial_emulated,48,30,3,11.66318145706882,0.0
baseline,serial_emulated,48,30,4,11.748365585676448,0.0
baseline,serial_emulated,48,30,5,11.456458948829152,0.0
baseline,serial_emulated,48,30,6,11.839148153182606,0.0
baseline,serial_emulated,48,30,7,11.456458948829152,0.0
baseline,serial_emulated,48,30,8,12.898460306431238,0.0
baseline,serial_emulated,48,30,9,11.66318145706882,0.0
baseline,serial_emulated,48,30,10,11.456458948829152,0.0
baseline,serial_emulated,48,30,11,11.748365585676448,0.0
baseline,serial_emulated,48,31,0,12.898460306431238,0.0
baseline,serial_emulated,48,31,1,11.456458948829152,0.0
baseline,serial_emulated,48,31,2,12.898460306431238,0.0
baseline,serial_emulated,48,31,3,11.66318145706882,0.0
baseline,serial_emulated,48,31,4,11.748365585676448,0.0
baseline,serial_emulated,48,31,5,11.456458948829152,0.0
baseline,serial_emulated,48,31,6,11.839148153182606,0.0
baseline,serial_emulated,48,31,7,11.456458948829152,0.0
baseline,serial_emulated,48,31,8,12.898460306431238,0.0
baseline,serial_emulated,48,31,9,11.66318145706882,0.0
baseline,serial_emulated,48,31,10,11.456458948829152,0.0
baseline,serial_emulated,48,31,11,11.748365585676448,0.0
baseline,serial_emulated,48,32,0,12.898460306431238,0.0
baseline,serial_emulated,48,32,1,11.456458948829152,0.0
baseline,serial_emulated,48,32,2,12.898460306431238,0.0
baseline,serial_emulated,48,32,3,11.66318145706882,0.0
baseline,serial_emulated,48,32,4,11.748365585676448,0.0
baseline,serial_emulated,48,32,5,11.456458948829152,0.0
baseline,serial_emulated,48,32,6,11.839148153182606,0.0
baseline,serial_emulated,48,32,7,11.456458948829152,0.0
baseline,serial_emulated,48,32,8,12.898460306431238,0.0
baseline,serial_emulated,48,32,9,11.66318145706882,0.0
baseline,serial_emulated,48,32,10,11.456458948829152,0.0
baseline,serial_emulated,48,32,11,11.748365585676448,0.0
baseline,serial_emulated,48,33,0,12.898460306431238,0.0
baseline,serial_emulated,48,33,1,11.456458948829152,0.0
baseline,serial_emulated,48,33,2,12.898460306431238,0.0
baseline,serial_emulated,48,33,3,11.66318145706882,0.0
baseline,serial_emulated,48,33,4,11.748365585676448,0.0
baseline,serial_emulated,48,33,5,11.456458948829152,0.0
