source,mode,cluster_size,iteration,cluster_id,max_residual,snr_db
rl,ppo | LDPC-DiscreteMI-v0,48,56,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,56,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,57,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,58,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,59,11,6.380369202692517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,0,2.8403947746128986,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,1,3.9316165531231975,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,2,3.005980979398517,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,3,3.8681641621632568,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,4,4.8706008361861945,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,5,5.566072994269723,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,6,4.8549997447151565,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,7,5.289278675872303,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,8,5.762796970042492,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,9,0.0,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,10,5.457859802030297,0.0
rl,ppo | LDPC-DiscreteMI-v0,48,60,11,6.380369202692517,0.0
