source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
baseline,layered,384,5,27,4.086632178319904,0.0
baseline,layered,384,5,28,4.233906607444985,0.0
baseline,layered,384,5,29,4.121557678377432,0.0
baseline,layered,384,5,30,3.981473771772576,0.0
baseline,layered,384,5,31,4.02475437518336,0.0
baseline,layered,384,5,32,4.184677905330106,0.0
baseline,layered,384,5,33,3.832110334752682,0.0
baseline,layered,384,5,34,4.2373463076339135,0.0
baseline,layered,384,5,35,4.649282814894936,0.0
baseline,layered,384,5,36,4.230088339356981,0.0
baseline,layered,384,5,37,3.502543170064737,0.0
baseline,layered,384,5,38,4.649282814894936,0.0
baseline,layered,384,5,39,4.1745400364767695,0.0
baseline,layered,384,5,40,3.894916605909826,0.0
baseline,layered,384,5,41,4.649282814894936,0.0
baseline,layered,384,6,0,6.386841765700917,0.0
baseline,layered,384,6,1,6.017224022673854,0.0
baseline,layered,384,6,2,5.9973231892157655,0.0
baseline,layered,384,6,3,5.739082855058299,0.0
baseline,layered,384,6,4,7.70241300920167,0.0
baseline,layered,384,6,5,7.170931194807009,0.0
baseline,layered,384,6,6,6.419999470318157,0.0
baseline,layered,384,6,7,6.382350764245662,0.0
baseline,layered,384,6,8,6.471330967333223,0.0
baseline,layered,384,6,9,6.234312538173168,0.0
baseline,layered,384,6,10,6.443866802713653,0.0
baseline,layered,384,6,11,5.809540068881639,0.0
baseline,layered,384,6,12,6.500706310306133,0.0
baseline,layered,384,6,13,6.252836244085272,0.0
baseline,layered,384,6,14,6.143382835213756,0.0
baseline,layered,384,6,15,6.485103232961922,0.0
baseline,layered,384,6,16,6.160233344709886,0.0
baseline,layered,384,6,17,6.375056324947324,0.0
baseline,layered,384,6,18,6.03118233379177,0.0
baseline,layered,384,6,19,6.596166910747603,0.0
baseline,layered,384,6,20,5.415831980284825,0.0
baseline,layered,384,6,21,4.654175608941828,0.0
baseline,layered,384,6,22,4.4607231389887785,0.0
baseline,layered,384,6,23,5.024136096920391,0.0
baseline,layered,384,6,24,4.651345676918241,0.0
baseline,layered,384,6,25,4.889132843961115,0.0
baseline,layered,384,6,26,4.234488217022642,0.0
baseline,layered,384,6,27,4.51284316313325,0.0
baseline,layered,384,6,28,4.927100535018931,0.0
baseline,layered,384,6,29,4.5477686631907766,0.0
baseline,layered,384,6,30,4.567006944545498,0.0
baseline,layered,384,6,31,4.449047059266244,0.0
baseline,layered,384,6,32,4.879310558451897,0.0
baseline,layered,384,6,33,4.189052386207051,0.0
baseline,layered,384,6,34,4.557004546243923,0.0
baseline,layered,384,6,35,5.671855115862578,0.0
baseline,layered,384,6,36,4.906688629421358,0.0
baseline,layered,384,6,37,3.502543170064737,0.0
baseline,layered,384,6,38,5.671855115862578,0.0
baseline,layered,384,6,39,4.851140326541148,0.0
baseline,layered,384,6,40,3.894916605909826,0.0
baseline,layered,384,6,41,5.671855115862578,0.0
baseline,layered,384,7,0,6.943497645450443,0.0
baseline,layered,384,7,1,6.7689978939213225,0.0
baseline,layered,384,7,2,6.173235138188656,0.0
baseline,layered,384,7,3,6.212670939605024,0.0
baseline,layered,384,7,4,8.397877475953525,0.0
baseline,layered,384,7,5,8.145322785054658,0.0
baseline,layered,384,7,6,7.979863978533542,0.0
baseline,layered,384,7,7,7.1221930891961245,0.0
baseline,layered,384,7,8,6.823154865279005,0.0
baseline,layered,384,7,9,6.509224993218028,0.0
baseline,layered,384,7,10,7.035638954259527,0.0
baseline,layered,384,7,11,6.7355900546252725,0.0
baseline,layered,384,7,12,6.844346879112209,0.0
baseline,layered,384,7,13,6.534295362441897,0.0
baseline,layered,384,7,14,6.418295290258615,0.0
baseline,layered,384,7,15,7.1805676997137775,0.0
baseline,layered,384,7,16,6.7694236339525045,0.0
baseline,layered,384,7,17,6.952554081698627,0.0
baseline,layered,384,7,18,6.770897523224114,0.0
baseline,layered,384,7,19,6.947990808693383,0.0
baseline,layered,384,7,20,5.759472549090899,0.0
baseline,layered,384,7,21,5.005999506887609,0.0
baseline,layered,384,7,22,4.4607231389887785,0.0
baseline,layered,384,7,23,5.754191621999226,0.0
baseline,layered,384,7,24,5.069192969665438,0.0
baseline,layered,384,7,25,5.862540210732895,0.0
baseline,layered,384,7,26,4.544801250211892,0.0
baseline,layered,384,7,27,4.981941693727624,0.0
baseline,layered,384,7,28,5.305332162151985,0.0
baseline,layered,384,7,29,5.016867193785151,0.0
baseline,layered,384,7,30,5.51418311363895,0.0
baseline,layered,384,7,31,4.449047059266244,0.0
baseline,layered,384,7,32,5.609366083530734,0.0
baseline,layered,384,7,33,4.576943677693614,0.0
baseline,layered,384,7,34,4.908828444189704,0.0
baseline,layered,384,7,35,6.393727311801707,0.0
baseline,layered,384,7,36,5.6464038188537025,0.0
baseline,layered,384,7,37,3.502543170064737,0.0
baseline,layered,384,7,38,6.393727311801707,0.0
baseline,layered,384,7,39,5.590855515973492,0.0
baseline,layered,384,7,40,3.894916605909826,0.0
baseline,layered,384,7,41,6.393727311801707,0.0
baseline,layered,384,8,0,7.400462354878702,0.0
baseline,layered,384,8,1,7.317020229123547,0.0
baseline,layered,384,8,2,6.694171517266515,0.0
baseline,layered,384,8,3,6.9967790734289625,0.0
baseline,layered,384,8,4,9.311806894810042,0.0
baseline,layered,384,8,5,9.36687411522842,0.0
baseline,layered,384,8,6,8.893234537203918,0.0
baseline,layered,384,8,7,9.129463683864868,0.0
baseline,layered,384,8,8,7.2854260225340886,0.0
baseline,layered,384,8,9,7.2403685283032395,0.0
baseline,layered,384,8,10,7.770406552972579,0.0
baseline,layered,384,8,11,7.564222008254763,0.0
baseline,layered,384,8,12,7.758276297968725,0.0
baseline,layered,384,8,13,7.367793568966471,0.0
baseline,layered,384,8,14,7.6131201060643345,0.0
baseline,layered,384,8,15,7.632225961315211,0.0
baseline,layered,384,8,16,7.500567169037718,0.0
baseline,layered,384,8,17,8.053465004998158,0.0
baseline,layered,384,8,18,7.227085864360345,0.0
baseline,layered,384,8,19,7.410261965948467,0.0
baseline,layered,384,8,20,6.673401967947416,0.0
baseline,layered,384,8,21,5.585601107788242,0.0
baseline,layered,384,8,22,5.077084681995556,0.0
baseline,layered,384,8,23,6.216400857267125,0.0
baseline,layered,384,8,24,5.531464126920522,0.0
baseline,layered,384,8,25,6.478819191090092,0.0
baseline,layered,384,8,26,5.373433203841384,0.0
baseline,layered,384,8,27,4.981941693727624,0.0
baseline,layered,384,8,28,6.229812554674967,0.0
baseline,layered,384,8,29,5.016867193785151,0.0
baseline,layered,384,8,30,6.248901174762254,0.0
baseline,layered,384,8,31,5.8382107368071985,0.0
baseline,layered,384,8,32,6.071575318798632,0.0
baseline,layered,384,8,33,5.033132018829845,0.0
baseline,layered,384,8,34,5.488430045090336,0.0
baseline,layered,384,8,35,7.7698659659261216,0.0
baseline,layered,384,8,36,6.102592159989935,0.0
baseline,layered,384,8,37,4.275345304598914,0.0
baseline,layered,384,8,38,7.7698659659261216,0.0
baseline,layered,384,8,39,6.047043857109724,0.0
baseline,layered,384,8,40,4.474518206810458,0.0
baseline,layered,384,8,41,7.7698659659261216,0.0
baseline,layered,384,9,0,8.01044565664595,0.0
baseline,layered,384,9,1,7.8878677600546725,0.0
baseline,layered,384,9,2,7.714728290506753,0.0
baseline,layered,384,9,3,7.242376961090029,0.0
baseline,layered,384,9,4,10.531773498344538,0.0
baseline,layered,384,9,5,10.180185184251421,0.0
baseline,layered,384,9,6,9.297215793458474,0.0
baseline,layered,384,9,7,9.538793496633312,0.0
baseline,layered,384,9,8,10.21401287884632,0.0
baseline,layered,384,9,9,7.7315643036253725,0.0
baseline,layered,384,9,10,8.746379835800179,0.0
baseline,layered,384,9,11,8.048999515760231,0.0
baseline,layered,384,9,12,8.37227101712139,0.0
baseline,layered,384,9,13,8.343766851794069,0.0
baseline,layered,384,9,14,8.104315881386468,0.0
baseline,layered,384,9,15,8.238197845697043,0.0
baseline,layered,384,9,16,8.648680498716635,0.0
baseline,layered,384,9,17,9.201578334677075,0.0
baseline,layered,384,9,18,7.833057748742178,0.0
baseline,layered,384,9,19,8.630228569482965,0.0
baseline,layered,384,9,20,7.28739668710008,0.0
baseline,layered,384,9,21,6.191572992170074,0.0
baseline,layered,384,9,22,5.895744307532443,0.0
baseline,layered,384,9,23,6.822372741648958,0.0
baseline,layered,384,9,24,6.145458846073186,0.0
baseline,layered,384,9,25,7.286781703599203,0.0
baseline,layered,384,9,26,6.0303507581981695,0.0
baseline,layered,384,9,27,5.789904206236735,0.0
baseline,layered,384,9,28,6.843807273827632,0.0
baseline,layered,384,9,29,5.824829706294262,0.0
baseline,layered,384,9,30,6.248901174762254,0.0
baseline,layered,384,9,31,6.656870362344085,0.0
baseline,layered,384,9,32,7.498694146126444,0.0
baseline,layered,384,9,33,5.033132018829845,0.0
baseline,layered,384,9,34,6.9155488724181495,0.0
baseline,layered,384,9,35,8.383860685078787,0.0
baseline,layered,384,9,36,6.708564044371767,0.0
baseline,layered,384,9,37,4.275345304598914,0.0
baseline,layered,384,9,38,8.383860685078787,0.0
baseline,layered,384,9,39,7.4741626844375375,0.0
baseline,layered,384,9,40,4.474518206810458,0.0
baseline,layered,384,9,41,8.383860685078787,0.0
baseline,layered,384,10,0,8.737182545878335,0.0
baseline,layered,384,10,1,8.294759538277255,0.0
baseline,layered,384,10,2,8.504688631882198,0.0
baseline,layered,384,10,3,7.874345234190385,0.0
baseline,layered,384,10,4,11.423626346611798,0.0
baseline,layered,384,10,5,10.774753749762928,0.0
baseline,layered,384,10,6,9.594143307215251,0.0
baseline,layered,384,10,7,10.133362062144819,0.0
baseline,layered,384,10,8,10.660474456478413,0.0
baseline,layered,384,10,9,9.904585487449404,0.0
baseline,layered,384,10,10,9.103549097905852,0.0
baseline,layered,384,10,11,8.048999515760231,0.0
baseline,layered,384,10,12,9.264123865388648,0.0
baseline,layered,384,10,13,9.158406653836774,0.0
baseline,layered,384,10,14,8.817798160000274,0.0
baseline,layered,384,10,15,9.245210046529715,0.0
baseline,layered,384,10,16,9.362162777330441,0.0
baseline,layered,384,10,17,9.915060613290882,0.0
baseline,layered,384,10,18,7.833057748742178,0.0
baseline,layered,384,10,19,9.638311077312567,0.0
baseline,layered,384,10,20,8.179249535367338,0.0
baseline,layered,384,10,21,6.7634111670913635,0.0
baseline,layered,384,10,22,6.491026411041901,0.0
baseline,layered,384,10,23,6.822372741648958,0.0
baseline,layered,384,10,24,6.59192042370528,0.0
baseline,layered,384,10,25,7.286781703599203,0.0
baseline,layered,384,10,26,6.0303507581981695,0.0
baseline,layered,384,10,27,5.789904206236735,0.0
baseline,layered,384,10,28,7.290268851459725,0.0
baseline,layered,384,10,29,5.824829706294262,0.0
baseline,layered,384,10,30,6.248901174762254,0.0
baseline,layered,384,10,31,7.252152465853543,0.0
baseline,layered,384,10,32,7.498694146126444,0.0
baseline,layered,384,10,33,5.594752949027355,0.0
baseline,layered,384,10,34,6.9155488724181495,0.0
baseline,layered,384,10,35,9.275713533346044,0.0
baseline,layered,384,10,36,6.708564044371767,0.0
baseline,layered,384,10,37,5.024173211528925,0.0
baseline,layered,384,10,38,9.275713533346044,0.0
baseline,layered,384,10,39,7.4741626844375375,0.0
baseline,layered,384,10,40,5.036139137007967,0.0
baseline,layered,384,10,41,9.275713533346044,0.0
baseline,layered,384,11,0,9.71090561616692,0.0
baseline,layered,384,11,1,9.091394014706385,0.0
baseline,layered,384,11,2,9.090351500171764,0.0
baseline,layered,384,11,3,8.665014860661085,0.0
