source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
baseline,residual,384,12,24,5.382795921054087,0.0
baseline,residual,384,12,25,7.54596062021387,0.0
baseline,residual,384,12,26,4.334328010521285,0.0
baseline,residual,384,12,27,8.639299886434204,0.0
baseline,residual,384,12,28,5.375490710050539,0.0
baseline,residual,384,12,29,7.551348802964963,0.0
baseline,residual,384,12,30,3.7650844841721125,0.0
baseline,residual,384,12,31,7.034844921229609,0.0
baseline,residual,384,12,32,6.4534325969090816,0.0
baseline,residual,384,12,33,4.849596110259648,0.0
baseline,residual,384,12,34,6.426271572489313,0.0
baseline,residual,384,12,35,6.698911531140054,0.0
baseline,residual,384,12,36,6.153289704526537,0.0
baseline,residual,384,12,37,5.624925731131492,0.0
baseline,residual,384,12,38,6.698911531140054,0.0
baseline,residual,384,12,39,6.897870056369773,0.0
baseline,residual,384,12,40,4.377997626379187,0.0
baseline,residual,384,12,41,6.698911531140054,0.0
baseline,residual,384,13,0,8.777228785564,0.0
baseline,residual,384,13,1,7.275922970243381,0.0
baseline,residual,384,13,2,8.25792625563019,0.0
baseline,residual,384,13,3,6.406805546584158,0.0
