source,mode,cluster_size,iteration,cluster_id,max_abs_llr,snr_db
baseline,residual,24,18,1,29.96404317581848,0.0
baseline,residual,24,18,2,30.84383652611219,0.0
baseline,residual,24,18,3,29.96404317581848,0.0
baseline,residual,24,18,4,30.84383652611219,0.0
baseline,residual,24,18,5,29.458128677260802,0.0
baseline,residual,24,18,6,30.84383652611219,0.0
baseline,residual,24,18,7,29.96404317581848,0.0
baseline,residual,24,18,8,30.84383652611219,0.0
baseline,residual,24,18,9,29.96404317581848,0.0
baseline,residual,24,18,10,30.84383652611219,0.0
baseline,residual,24,18,11,29.96404317581848,0.0
baseline,residual,24,18,12,30.84383652611219,0.0
baseline,residual,24,18,13,29.96404317581848,0.0
baseline,residual,24,18,14,29.96404317581848,0.0
baseline,residual,24,18,15,30.84383652611219,0.0
baseline,residual,24,18,16,29.458128677260802,0.0
baseline,residual,24,18,17,30.84383652611219,0.0
baseline,residual,24,18,18,29.96404317581848,0.0
baseline,residual,24,18,19,30.84383652611219,0.0
baseline,residual,24,18,20,29.96404317581848,0.0
baseline,residual,24,18,21,30.84383652611219,0.0
baseline,residual,24,18,22,30.84383652611219,0.0
baseline,residual,24,18,23,29.96404317581848,0.0
baseline,residual,24,19,0,30.84383652611219,0.0
baseline,residual,24,19,1,33.49749381309769,0.0
baseline,residual,24,19,2,30.84383652611219,0.0
baseline,residual,24,19,3,33.49749381309769,0.0
baseline,residual,24,19,4,33.49749381309769,0.0
baseline,residual,24,19,5,29.458128677260802,0.0
baseline,residual,24,19,6,30.84383652611219,0.0
baseline,residual,24,19,7,33.49749381309769,0.0
baseline,residual,24,19,8,30.84383652611219,0.0
baseline,residual,24,19,9,33.49749381309769,0.0
baseline,residual,24,19,10,30.84383652611219,0.0
baseline,residual,24,19,11,33.49749381309769,0.0
baseline,residual,24,19,12,30.84383652611219,0.0
baseline,residual,24,19,13,33.49749381309769,0.0
baseline,residual,24,19,14,33.49749381309769,0.0
baseline,residual,24,19,15,30.84383652611219,0.0
baseline,residual,24,19,16,29.458128677260802,0.0
baseline,residual,24,19,17,33.49749381309769,0.0
baseline,residual,24,19,18,33.49749381309769,0.0
baseline,residual,24,19,19,30.84383652611219,0.0
baseline,residual,24,19,20,33.49749381309769,0.0
baseline,residual,24,19,21,30.84383652611219,0.0
baseline,residual,24,19,22,30.84383652611219,0.0
baseline,residual,24,19,23,33.49749381309769,0.0
baseline,residual,24,20,0,30.84383652611219,0.0
baseline,residual,24,20,1,33.49749381309769,0.0
baseline,residual,24,20,2,30.84383652611219,0.0
baseline,residual,24,20,3,33.49749381309769,0.0
baseline,residual,24,20,4,33.49749381309769,0.0
baseline,residual,24,20,5,29.917532362354255,0.0
baseline,residual,24,20,6,30.84383652611219,0.0
baseline,residual,24,20,7,33.49749381309769,0.0
baseline,residual,24,20,8,30.84383652611219,0.0
baseline,residual,24,20,9,33.49749381309769,0.0
baseline,residual,24,20,10,30.84383652611219,0.0
baseline,residual,24,20,11,33.49749381309769,0.0
baseline,residual,24,20,12,30.84383652611219,0.0
baseline,residual,24,20,13,33.49749381309769,0.0
baseline,residual,24,20,14,33.49749381309769,0.0
baseline,residual,24,20,15,30.84383652611219,0.0
baseline,residual,24,20,16,29.917532362354255,0.0
baseline,residual,24,20,17,33.49749381309769,0.0
baseline,residual,24,20,18,33.49749381309769,0.0
baseline,residual,24,20,19,30.84383652611219,0.0
baseline,residual,24,20,20,33.49749381309769,0.0
baseline,residual,24,20,21,30.84383652611219,0.0
baseline,residual,24,20,22,30.84383652611219,0.0
