source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
rl,dqn | LDPC-DiscreteResidual-v0,48,54,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,55,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,56,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,57,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,58,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,59,11,8.29864476271368,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,0,5.920603442134853,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,1,5.45996597159643,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,2,6.154823196436119,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,3,5.976881491360972,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,4,7.446321736518594,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,5,7.337906029915442,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,6,5.8173690456720415,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,7,5.281113114458928,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,8,6.144446456691793,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,9,5.857559426838336,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,10,7.1071178577346075,0.0
rl,dqn | LDPC-DiscreteResidual-v0,48,60,11,8.29864476271368,0.0
