source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
baseline,serial_emulated,24,9,7,4.458983969629192,0.0
baseline,serial_emulated,24,9,8,4.514722635534176,0.0
baseline,serial_emulated,24,9,9,3.7760156268171494,0.0
baseline,serial_emulated,24,9,10,4.281913355396771,0.0
baseline,serial_emulated,24,9,11,3.9925144362070486,0.0
baseline,serial_emulated,24,9,12,4.355156093359986,0.0
baseline,serial_emulated,24,9,13,4.40784535667892,0.0
baseline,serial_emulated,24,9,14,4.292817380705003,0.0
baseline,serial_emulated,24,9,15,4.484406981244457,0.0
baseline,serial_emulated,24,9,16,4.1882880398103355,0.0
baseline,serial_emulated,24,9,17,4.774516351127667,0.0
baseline,serial_emulated,24,9,18,4.156306254613751,0.0
baseline,serial_emulated,24,9,19,5.326392741526193,0.0
baseline,serial_emulated,24,9,20,4.455120826797236,0.0
baseline,serial_emulated,24,9,21,4.4441052693807235,0.0
baseline,serial_emulated,24,9,22,4.5854492595428695,0.0
baseline,serial_emulated,24,9,23,3.7979819699451127,0.0
baseline,serial_emulated,24,10,0,4.389966950580838,0.0
baseline,serial_emulated,24,10,1,4.4448339176742815,0.0
baseline,serial_emulated,24,10,2,4.164939799020006,0.0
baseline,serial_emulated,24,10,3,4.8036564508720145,0.0
baseline,serial_emulated,24,10,4,4.101890249952717,0.0
baseline,serial_emulated,24,10,5,4.553041677484493,0.0
baseline,serial_emulated,24,10,6,4.59187687012452,0.0
baseline,serial_emulated,24,10,7,4.458983969629192,0.0
baseline,serial_emulated,24,10,8,4.514404991928615,0.0
baseline,serial_emulated,24,10,9,3.7760156268171494,0.0
baseline,serial_emulated,24,10,10,4.2816650459537415,0.0
baseline,serial_emulated,24,10,11,3.9925144362070486,0.0
baseline,serial_emulated,24,10,12,4.3549008469689054,0.0
baseline,serial_emulated,24,10,13,4.40784535667892,0.0
baseline,serial_emulated,24,10,14,4.296532277425208,0.0
baseline,serial_emulated,24,10,15,4.484278367526383,0.0
baseline,serial_emulated,24,10,16,4.191596052154126,0.0
baseline,serial_emulated,24,10,17,4.774516351127667,0.0
baseline,serial_emulated,24,10,18,4.156078442254373,0.0
baseline,serial_emulated,24,10,19,5.326264127808119,0.0
baseline,serial_emulated,24,10,20,4.455120826797236,0.0
baseline,serial_emulated,24,10,21,4.443944502233131,0.0
baseline,serial_emulated,24,10,22,4.585138888760954,0.0
baseline,serial_emulated,24,10,23,3.7979819699451127,0.0
baseline,serial_emulated,24,11,0,4.399714839362687,0.0
baseline,serial_emulated,24,11,1,4.4448339176742815,0.0
baseline,serial_emulated,24,11,2,4.168788905968164,0.0
