source,mode,cluster_size,iteration,cluster_id,max_residual,snr_db
baseline,serial_emulated,24,217,16,4.337367404442795,0.0
baseline,serial_emulated,24,217,17,5.512092644668852,0.0
baseline,serial_emulated,24,217,18,3.8438057405965758,0.0
baseline,serial_emulated,24,217,19,6.048170256893621,0.0
baseline,serial_emulated,24,217,20,5.682811077897046,0.0
baseline,serial_emulated,24,217,21,8.295391488466219,0.0
baseline,serial_emulated,24,217,22,5.986041034392833,0.0
baseline,serial_emulated,24,217,23,4.597689936596569,0.0
baseline,serial_emulated,24,218,0,0.0,0.0
baseline,serial_emulated,24,218,1,0.0,0.0
baseline,serial_emulated,24,218,2,0.0,0.0
baseline,serial_emulated,24,218,3,0.0,0.0
baseline,serial_emulated,24,218,4,0.0,0.0
baseline,serial_emulated,24,218,5,0.0,0.0
baseline,serial_emulated,24,218,6,0.0,0.0
baseline,serial_emulated,24,218,7,0.0,0.0
baseline,serial_emulated,24,218,8,0.0,0.0
baseline,serial_emulated,24,218,9,4.747910323911438,0.0
baseline,serial_emulated,24,218,10,4.432956359640149,0.0
baseline,serial_emulated,24,218,11,4.391765823034438,0.0
baseline,serial_emulated,24,218,12,5.195143103920704,0.0
baseline,serial_emulated,24,218,13,5.747506973412645,0.0
baseline,serial_emulated,24,218,14,5.23704952153753,0.0
baseline,serial_emulated,24,218,15,5.4100879666559765,0.0
baseline,serial_emulated,24,218,16,4.337367404442795,0.0
baseline,serial_emulated,24,218,17,5.512092644668852,0.0
baseline,serial_emulated,24,218,18,3.8438057405965758,0.0
baseline,serial_emulated,24,218,19,6.048170256893621,0.0
baseline,serial_emulated,24,218,20,5.682811077897046,0.0
baseline,serial_emulated,24,218,21,8.295391488466219,0.0
baseline,serial_emulated,24,218,22,5.986041034392833,0.0
baseline,serial_emulated,24,218,23,4.597689936596569,0.0
baseline,serial_emulated,24,219,0,0.0,0.0
baseline,serial_emulated,24,219,1,0.0,0.0
baseline,serial_emulated,24,219,2,0.0,0.0
baseline,serial_emulated,24,219,3,0.0,0.0
baseline,serial_emulated,24,219,4,0.0,0.0
baseline,serial_emulated,24,219,5,0.0,0.0
baseline,serial_emulated,24,219,6,0.0,0.0
baseline,serial_emulated,24,219,7,0.0,0.0
baseline,serial_emulated,24,219,8,0.0,0.0
baseline,serial_emulated,24,219,9,4.747910323911438,0.0
baseline,serial_emulated,24,219,10,4.432956359640149,0.0
baseline,serial_emulated,24,219,11,4.391765823034438,0.0
baseline,serial_emulated,24,219,12,5.195143103920704,0.0
baseline,serial_emulated,24,219,13,5.747506973412645,0.0
baseline,serial_emulated,24,219,14,5.23704952153753,0.0
baseline,serial_emulated,24,219,15,5.4100879666559765,0.0
baseline,serial_emulated,24,219,16,4.337367404442795,0.0
baseline,serial_emulated,24,219,17,5.512092644668852,0.0
baseline,serial_emulated,24,219,18,3.8438057405965758,0.0
baseline,serial_emulated,24,219,19,6.048170256893621,0.0
baseline,serial_emulated,24,219,20,5.682811077897046,0.0
baseline,serial_emulated,24,219,21,8.295391488466219,0.0
baseline,serial_emulated,24,219,22,5.986041034392833,0.0
baseline,serial_emulated,24,219,23,4.597689936596569,0.0
baseline,serial_emulated,24,220,0,0.0,0.0
baseline,serial_emulated,24,220,1,0.0,0.0
baseline,serial_emulated,24,220,2,0.0,0.0
baseline,serial_emulated,24,220,3,0.0,0.0
baseline,serial_emulated,24,220,4,0.0,0.0
baseline,serial_emulated,24,220,5,0.0,0.0
baseline,serial_emulated,24,220,6,0.0,0.0
baseline,serial_emulated,24,220,7,0.0,0.0
baseline,serial_emulated,24,220,8,0.0,0.0
baseline,serial_emulated,24,220,9,4.747910323911438,0.0
baseline,serial_emulated,24,220,10,4.432956359640149,0.0
baseline,serial_emulated,24,220,11,4.391765823034438,0.0
baseline,serial_emulated,24,220,12,5.195143103920704,0.0
baseline,serial_emulated,24,220,13,5.747506973412645,0.0
baseline,serial_emulated,24,220,14,5.23704952153753,0.0
baseline,serial_emulated,24,220,15,5.4100879666559765,0.0
baseline,serial_emulated,24,220,16,4.337367404442795,0.0
baseline,serial_emulated,24,220,17,5.512092644668852,0.0
baseline,serial_emulated,24,220,18,3.8438057405965758,0.0
baseline,serial_emulated,24,220,19,6.048170256893621,0.0
baseline,serial_emulated,24,220,20,5.682811077897046,0.0
baseline,serial_emulated,24,220,21,8.295391488466219,0.0
baseline,serial_emulated,24,220,22,5.986041034392833,0.0
baseline,serial_emulated,24,220,23,4.597689936596569,0.0
baseline,serial_emulated,24,221,0,0.0,0.0
baseline,serial_emulated,24,221,1,0.0,0.0
baseline,serial_emulated,24,221,2,0.0,0.0
baseline,serial_emulated,24,221,3,0.0,0.0
baseline,serial_emulated,24,221,4,0.0,0.0
baseline,serial_emulated,24,221,5,0.0,0.0
baseline,serial_emulated,24,221,6,0.0,0.0
baseline,serial_emulated,24,221,7,0.0,0.0
baseline,serial_emulated,24,221,8,0.0,0.0
baseline,serial_emulated,24,221,9,4.747910323911438,0.0
baseline,serial_emulated,24,221,10,4.432956359640149,0.0
baseline,serial_emulated,24,221,11,4.391765823034438,0.0
baseline,serial_emulated,24,221,12,5.195143103920704,0.0
baseline,serial_emulated,24,221,13,5.747506973412645,0.0
baseline,serial_emulated,24,221,14,5.23704952153753,0.0
baseline,serial_emulated,24,221,15,5.4100879666559765,0.0
baseline,serial_emulated,24,221,16,4.337367404442795,0.0
baseline,serial_emulated,24,221,17,5.512092644668852,0.0
baseline,serial_emulated,24,221,18,3.8438057405965758,0.0
baseline,serial_emulated,24,221,19,6.048170256893621,0.0
baseline,serial_emulated,24,221,20,5.682811077897046,0.0
baseline,serial_emulated,24,221,21,8.295391488466219,0.0
baseline,serial_emulated,24,221,22,5.986041034392833,0.0
baseline,serial_emulated,24,221,23,4.597689936596569,0.0
baseline,serial_emulated,24,222,0,0.0,0.0
baseline,serial_emulated,24,222,1,0.0,0.0
baseline,serial_emulated,24,222,2,0.0,0.0
baseline,serial_emulated,24,222,3,0.0,0.0
baseline,serial_emulated,24,222,4,0.0,0.0
baseline,serial_emulated,24,222,5,0.0,0.0
baseline,serial_emulated,24,222,6,0.0,0.0
baseline,serial_emulated,24,222,7,0.0,0.0
baseline,serial_emulated,24,222,8,0.0,0.0
baseline,serial_emulated,24,222,9,4.747910323911438,0.0
baseline,serial_emulated,24,222,10,4.432956359640149,0.0
baseline,serial_emulated,24,222,11,4.391765823034438,0.0
baseline,serial_emulated,24,222,12,5.195143103920704,0.0
baseline,serial_emulated,24,222,13,5.747506973412645,0.0
baseline,serial_emulated,24,222,14,5.23704952153753,0.0
baseline,serial_emulated,24,222,15,5.4100879666559765,0.0
baseline,serial_emulated,24,222,16,4.337367404442795,0.0
baseline,serial_emulated,24,222,17,5.512092644668852,0.0
baseline,serial_emulated,24,222,18,3.8438057405965758,0.0
baseline,serial_emulated,24,222,19,6.048170256893621,0.0
baseline,serial_emulated,24,222,20,5.682811077897046,0.0
baseline,serial_emulated,24,222,21,8.295391488466219,0.0
baseline,serial_emulated,24,222,22,5.986041034392833,0.0
baseline,serial_emulated,24,222,23,4.597689936596569,0.0
baseline,serial_emulated,24,223,0,0.0,0.0
baseline,serial_emulated,24,223,1,0.0,0.0
baseline,serial_emulated,24,223,2,0.0,0.0
baseline,serial_emulated,24,223,3,0.0,0.0
baseline,serial_emulated,24,223,4,0.0,0.0
baseline,serial_emulated,24,223,5,0.0,0.0
baseline,serial_emulated,24,223,6,0.0,0.0
baseline,serial_emulated,24,223,7,0.0,0.0
baseline,serial_emulated,24,223,8,0.0,0.0
baseline,serial_emulated,24,223,9,4.747910323911438,0.0
baseline,serial_emulated,24,223,10,4.432956359640149,0.0
baseline,serial_emulated,24,223,11,4.391765823034438,0.0
baseline,serial_emulated,24,223,12,5.195143103920704,0.0
baseline,serial_emulated,24,223,13,5.747506973412645,0.0
baseline,serial_emulated,24,223,14,5.23704952153753,0.0
baseline,serial_emulated,24,223,15,5.4100879666559765,0.0
baseline,serial_emulated,24,223,16,4.337367404442795,0.0
baseline,serial_emulated,24,223,17,5.512092644668852,0.0
baseline,serial_emulated,24,223,18,3.8438057405965758,0.0
baseline,serial_emulated,24,223,19,6.048170256893621,0.0
baseline,serial_emulated,24,223,20,5.682811077897046,0.0
baseline,serial_emulated,24,223,21,8.295391488466219,0.0
baseline,serial_emulated,24,223,22,5.986041034392833,0.0
baseline,serial_emulated,24,223,23,4.597689936596569,0.0
baseline,serial_emulated,24,224,0,0.0,0.0
baseline,serial_emulated,24,224,1,0.0,0.0
baseline,serial_emulated,24,224,2,0.0,0.0
baseline,serial_emulated,24,224,3,0.0,0.0
baseline,serial_emulated,24,224,4,0.0,0.0
baseline,serial_emulated,24,224,5,0.0,0.0
baseline,serial_emulated,24,224,6,0.0,0.0
baseline,serial_emulated,24,224,7,0.0,0.0
baseline,serial_emulated,24,224,8,0.0,0.0
baseline,serial_emulated,24,224,9,4.747910323911438,0.0
baseline,serial_emulated,24,224,10,4.432956359640149,0.0
baseline,serial_emulated,24,224,11,4.391765823034438,0.0
baseline,serial_emulated,24,224,12,5.195143103920704,0.0
baseline,serial_emulated,24,224,13,5.747506973412645,0.0
baseline,serial_emulated,24,224,14,5.23704952153753,0.0
baseline,serial_emulated,24,224,15,5.4100879666559765,0.0
baseline,serial_emulated,24,224,16,4.337367404442795,0.0
baseline,serial_emulated,24,224,17,5.512092644668852,0.0
baseline,serial_emulated,24,224,18,3.8438057405965758,0.0
baseline,serial_emulated,24,224,19,6.048170256893621,0.0
baseline,serial_emulated,24,224,20,5.682811077897046,0.0
baseline,serial_emulated,24,224,21,8.295391488466219,0.0
baseline,serial_emulated,24,224,22,5.986041034392833,0.0
baseline,serial_emulated,24,224,23,4.597689936596569,0.0
baseline,serial_emulated,24,225,0,0.0,0.0
baseline,serial_emulated,24,225,1,0.0,0.0
baseline,serial_emulated,24,225,2,0.0,0.0
baseline,serial_emulated,24,225,3,0.0,0.0
baseline,serial_emulated,24,225,4,0.0,0.0
baseline,serial_emulated,24,225,5,0.0,0.0
baseline,serial_emulated,24,225,6,0.0,0.0
baseline,serial_emulated,24,225,7,0.0,0.0
baseline,serial_emulated,24,225,8,0.0,0.0
baseline,serial_emulated,24,225,9,4.747910323911438,0.0
baseline,serial_emulated,24,225,10,4.432956359640149,0.0
baseline,serial_emulated,24,225,11,4.391765823034438,0.0
baseline,serial_emulated,24,225,12,5.195143103920704,0.0
baseline,serial_emulated,24,225,13,5.747506973412645,0.0
baseline,serial_emulated,24,225,14,5.23704952153753,0.0
baseline,serial_emulated,24,225,15,5.4100879666559765,0.0
baseline,serial_emulated,24,225,16,4.337367404442795,0.0
baseline,serial_emulated,24,225,17,5.512092644668852,0.0
baseline,serial_emulated,24,225,18,3.8438057405965758,0.0
baseline,serial_emulated,24,225,19,6.048170256893621,0.0
baseline,serial_emulated,24,225,20,5.682811077897046,0.0
baseline,serial_emulated,24,225,21,8.295391488466219,0.0
baseline,serial_emulated,24,225,22,5.986041034392833,0.0
baseline,serial_emulated,24,225,23,4.597689936596569,0.0
baseline,serial_emulated,24,226,0,0.0,0.0
baseline,serial_emulated,24,226,1,0.0,0.0
baseline,serial_emulated,24,226,2,0.0,0.0
baseline,serial_emulated,24,226,3,0.0,0.0
baseline,serial_emulated,24,226,4,0.0,0.0
baseline,serial_emulated,24,226,5,0.0,0.0
baseline,serial_emulated,24,226,6,0.0,0.0
baseline,serial_emulated,24,226,7,0.0,0.0
baseline,serial_emulated,24,226,8,0.0,0.0
baseline,serial_emulated,24,226,9,4.747910323911438,0.0
baseline,serial_emulated,24,226,10,4.432956359640149,0.0
baseline,serial_emulated,24,226,11,4.391765823034438,0.0
baseline,serial_emulated,24,226,12,5.195143103920704,0.0
baseline,serial_emulated,24,226,13,5.747506973412645,0.0
baseline,serial_emulated,24,226,14,5.23704952153753,0.0
baseline,serial_emulated,24,226,15,5.4100879666559765,0.0
baseline,serial_emulated,24,226,16,4.337367404442795,0.0
baseline,serial_emulated,24,226,17,5.512092644668852,0.0
baseline,serial_emulated,24,226,18,3.8438057405965758,0.0
baseline,serial_emulated,24,226,19,6.048170256893621,0.0
baseline,serial_emulated,24,226,20,5.682811077897046,0.0
baseline,serial_emulated,24,226,21,8.295391488466219,0.0
baseline,serial_emulated,24,226,22,5.986041034392833,0.0
baseline,serial_emulated,24,226,23,4.597689936596569,0.0
baseline,serial_emulated,24,227,0,0.0,0.0
baseline,serial_emulated,24,227,1,0.0,0.0
baseline,serial_emulated,24,227,2,0.0,0.0
baseline,serial_emulated,24,227,3,0.0,0.0
baseline,serial_emulated,24,227,4,0.0,0.0
baseline,serial_emulated,24,227,5,0.0,0.0
baseline,serial_emulated,24,227,6,0.0,0.0
baseline,serial_emulated,24,227,7,0.0,0.0
baseline,serial_emulated,24,227,8,0.0,0.0
baseline,serial_emulated,24,227,9,4.747910323911438,0.0
baseline,serial_emulated,24,227,10,4.432956359640149,0.0
baseline,serial_emulated,24,227,11,4.391765823034438,0.0
baseline,serial_emulated,24,227,12,5.195143103920704,0.0
baseline,serial_emulated,24,227,13,5.747506973412645,0.0
baseline,serial_emulated,24,227,14,5.23704952153753,0.0
baseline,serial_emulated,24,227,15,5.4100879666559765,0.0
baseline,serial_emulated,24,227,16,4.337367404442795,0.0
baseline,serial_emulated,24,227,17,5.512092644668852,0.0
baseline,serial_emulated,24,227,18,3.8438057405965758,0.0
baseline,serial_emulated,24,227,19,6.048170256893621,0.0
baseline,serial_emulated,24,227,20,5.682811077897046,0.0
baseline,serial_emulated,24,227,21,8.295391488466219,0.0
baseline,serial_emulated,24,227,22,5.986041034392833,0.0
baseline,serial_emulated,24,227,23,4.597689936596569,0.0
baseline,serial_emulated,24,228,0,0.0,0.0
baseline,serial_emulated,24,228,1,0.0,0.0
baseline,serial_emulated,24,228,2,0.0,0.0
baseline,serial_emulated,24,228,3,0.0,0.0
baseline,serial_emulated,24,228,4,0.0,0.0
baseline,serial_emulated,24,228,5,0.0,0.0
baseline,serial_emulated,24,228,6,0.0,0.0
baseline,serial_emulated,24,228,7,0.0,0.0
baseline,serial_emulated,24,228,8,0.0,0.0
baseline,serial_emulated,24,228,9,4.747910323911438,0.0
baseline,serial_emulated,24,228,10,4.432956359640149,0.0
baseline,serial_emulated,24,228,11,4.391765823034438,0.0
baseline,serial_emulated,24,228,12,5.195143103920704,0.0
baseline,serial_emulated,24,228,13,5.747506973412645,0.0
baseline,serial_emulated,24,228,14,5.23704952153753,0.0
baseline,serial_emulated,24,228,15,5.4100879666559765,0.0
baseline,serial_emulated,24,228,16,4.337367404442795,0.0
baseline,serial_emulated,24,228,17,5.512092644668852,0.0
baseline,serial_emulated,24,228,18,3.8438057405965758,0.0
baseline,serial_emulated,24,228,19,6.048170256893621,0.0
baseline,serial_emulated,24,228,20,5.682811077897046,0.0
baseline,serial_emulated,24,228,21,8.295391488466219,0.0
baseline,serial_emulated,24,228,22,5.986041034392833,0.0
baseline,serial_emulated,24,228,23,4.597689936596569,0.0
baseline,serial_emulated,24,229,0,0.0,0.0
baseline,serial_emulated,24,229,1,0.0,0.0
baseline,serial_emulated,24,229,2,0.0,0.0
baseline,serial_emulated,24,229,3,0.0,0.0
baseline,serial_emulated,24,229,4,0.0,0.0
baseline,serial_emulated,24,229,5,0.0,0.0
baseline,serial_emulated,24,229,6,0.0,0.0
baseline,serial_emulated,24,229,7,0.0,0.0
baseline,serial_emulated,24,229,8,0.0,0.0
baseline,serial_emulated,24,229,9,4.747910323911438,0.0
baseline,serial_emulated,24,229,10,4.432956359640149,0.0
baseline,serial_emulated,24,229,11,4.391765823034438,0.0
baseline,serial_emulated,24,229,12,5.195143103920704,0.0
baseline,serial_emulated,24,229,13,5.747506973412645,0.0
baseline,serial_emulated,24,229,14,5.23704952153753,0.0
baseline,serial_emulated,24,229,15,5.4100879666559765,0.0
baseline,serial_emulated,24,229,16,4.337367404442795,0.0
baseline,serial_emulated,24,229,17,5.512092644668852,0.0
baseline,serial_emulated,24,229,18,3.8438057405965758,0.0
baseline,serial_emulated,24,229,19,6.048170256893621,0.0
baseline,serial_emulated,24,229,20,5.682811077897046,0.0
baseline,serial_emulated,24,229,21,8.295391488466219,0.0
baseline,serial_emulated,24,229,22,5.986041034392833,0.0
baseline,serial_emulated,24,229,23,4.597689936596569,0.0
baseline,serial_emulated,24,230,0,0.0,0.0
baseline,serial_emulated,24,230,1,0.0,0.0
baseline,serial_emulated,24,230,2,0.0,0.0
baseline,serial_emulated,24,230,3,0.0,0.0
baseline,serial_emulated,24,230,4,0.0,0.0
baseline,serial_emulated,24,230,5,0.0,0.0
baseline,serial_emulated,24,230,6,0.0,0.0
baseline,serial_emulated,24,230,7,0.0,0.0
baseline,serial_emulated,24,230,8,0.0,0.0
baseline,serial_emulated,24,230,9,2.1920719633822086,0.0
baseline,serial_emulated,24,230,10,4.432956359640149,0.0
baseline,serial_emulated,24,230,11,4.391765823034438,0.0
baseline,serial_emulated,24,230,12,5.195143103920704,0.0
baseline,serial_emulated,24,230,13,5.747506973412645,0.0
baseline,serial_emulated,24,230,14,5.23704952153753,0.0
baseline,serial_emulated,24,230,15,5.4100879666559765,0.0
baseline,serial_emulated,24,230,16,4.337367404442795,0.0
baseline,serial_emulated,24,230,17,5.512092644668852,0.0
baseline,serial_emulated,24,230,18,3.8438057405965758,0.0
baseline,serial_emulated,24,230,19,6.048170256893621,0.0
baseline,serial_emulated,24,230,20,5.682811077897046,0.0
baseline,serial_emulated,24,230,21,8.295391488466219,0.0
baseline,serial_emulated,24,230,22,5.986041034392833,0.0
baseline,serial_emulated,24,230,23,4.597689936596569,0.0
baseline,serial_emulated,24,231,0,0.0,0.0
baseline,serial_emulated,24,231,1,0.0,0.0
baseline,serial_emulated,24,231,2,0.0,0.0
baseline,serial_emulated,24,231,3,0.0,0.0
baseline,serial_emulated,24,231,4,0.0,0.0
baseline,serial_emulated,24,231,5,0.0,0.0
baseline,serial_emulated,24,231,6,0.0,0.0
baseline,serial_emulated,24,231,7,0.0,0.0
baseline,serial_emulated,24,231,8,0.0,0.0
baseline,serial_emulated,24,231,9,2.1920719633822086,0.0
baseline,serial_emulated,24,231,10,4.432956359640149,0.0
baseline,serial_emulated,24,231,11,4.391765823034438,0.0
baseline,serial_emulated,24,231,12,5.195143103920704,0.0
baseline,serial_emulated,24,231,13,5.747506973412645,0.0
baseline,serial_emulated,24,231,14,5.23704952153753,0.0
baseline,serial_emulated,24,231,15,5.4100879666559765,0.0
baseline,serial_emulated,24,231,16,4.337367404442795,0.0
baseline,serial_emulated,24,231,17,5.512092644668852,0.0
baseline,serial_emulated,24,231,18,3.8438057405965758,0.0
baseline,serial_emulated,24,231,19,6.048170256893621,0.0
baseline,serial_emulated,24,231,20,5.682811077897046,0.0
baseline,serial_emulated,24,231,21,8.295391488466219,0.0
baseline,serial_emulated,24,231,22,5.986041034392833,0.0
baseline,serial_emulated,24,231,23,4.597689936596569,0.0
baseline,serial_emulated,24,232,0,0.0,0.0
baseline,serial_emulated,24,232,1,0.0,0.0
baseline,serial_emulated,24,232,2,0.0,0.0
baseline,serial_emulated,24,232,3,0.0,0.0
baseline,serial_emulated,24,232,4,0.0,0.0
baseline,serial_emulated,24,232,5,0.0,0.0
baseline,serial_emulated,24,232,6,0.0,0.0
baseline,serial_emulated,24,232,7,0.0,0.0
baseline,serial_emulated,24,232,8,0.0,0.0
baseline,serial_emulated,24,232,9,2.1920719633822086,0.0
baseline,serial_emulated,24,232,10,4.432956359640149,0.0
baseline,serial_emulated,24,232,11,4.391765823034438,0.0
baseline,serial_emulated,24,232,12,5.195143103920704,0.0
baseline,serial_emulated,24,232,13,5.747506973412645,0.0
baseline,serial_emulated,24,232,14,5.23704952153753,0.0
baseline,serial_emulated,24,232,15,5.4100879666559765,0.0
baseline,serial_emulated,24,232,16,4.337367404442795,0.0
baseline,serial_emulated,24,232,17,5.512092644668852,0.0
baseline,serial_emulated,24,232,18,3.8438057405965758,0.0
baseline,serial_emulated,24,232,19,6.048170256893621,0.0
baseline,serial_emulated,24,232,20,5.682811077897046,0.0
baseline,serial_emulated,24,232,21,8.295391488466219,0.0
baseline,serial_emulated,24,232,22,5.986041034392833,0.0
baseline,serial_emulated,24,232,23,4.597689936596569,0.0
baseline,serial_emulated,24,233,0,0.0,0.0
baseline,serial_emulated,24,233,1,0.0,0.0
baseline,serial_emulated,24,233,2,0.0,0.0
baseline,serial_emulated,24,233,3,0.0,0.0
baseline,serial_emulated,24,233,4,0.0,0.0
baseline,serial_emulated,24,233,5,0.0,0.0
baseline,serial_emulated,24,233,6,0.0,0.0
baseline,serial_emulated,24,233,7,0.0,0.0
baseline,serial_emulated,24,233,8,0.0,0.0
baseline,serial_emulated,24,233,9,2.1920719633822086,0.0
baseline,serial_emulated,24,233,10,4.432956359640149,0.0
baseline,serial_emulated,24,233,11,4.391765823034438,0.0
baseline,serial_emulated,24,233,12,5.195143103920704,0.0
baseline,serial_emulated,24,233,13,5.747506973412645,0.0
baseline,serial_emulated,24,233,14,5.23704952153753,0.0
baseline,serial_emulated,24,233,15,5.4100879666559765,0.0
baseline,serial_emulated,24,233,16,4.337367404442795,0.0
baseline,serial_emulated,24,233,17,5.512092644668852,0.0
baseline,serial_emulated,24,233,18,3.8438057405965758,0.0
baseline,serial_emulated,24,233,19,6.048170256893621,0.0
baseline,serial_emulated,24,233,20,5.682811077897046,0.0
baseline,serial_emulated,24,233,21,8.295391488466219,0.0
baseline,serial_emulated,24,233,22,5.986041034392833,0.0
baseline,serial_emulated,24,233,23,4.597689936596569,0.0
baseline,serial_emulated,24,234,0,0.0,0.0
baseline,serial_emulated,24,234,1,0.0,0.0
baseline,serial_emulated,24,234,2,0.0,0.0
baseline,serial_emulated,24,234,3,0.0,0.0
baseline,serial_emulated,24,234,4,0.0,0.0
baseline,serial_emulated,24,234,5,0.0,0.0
baseline,serial_emulated,24,234,6,0.0,0.0
baseline,serial_emulated,24,234,7,0.0,0.0
baseline,serial_emulated,24,234,8,0.0,0.0
baseline,serial_emulated,24,234,9,2.1920719633822086,0.0
baseline,serial_emulated,24,234,10,4.432956359640149,0.0
baseline,serial_emulated,24,234,11,4.391765823034438,0.0
baseline,serial_emulated,24,234,12,5.195143103920704,0.0
baseline,serial_emulated,24,234,13,5.747506973412645,0.0
baseline,serial_emulated,24,234,14,5.23704952153753,0.0
baseline,serial_emulated,24,234,15,5.4100879666559765,0.0
baseline,serial_emulated,24,234,16,4.337367404442795,0.0
baseline,serial_emulated,24,234,17,5.512092644668852,0.0
baseline,serial_emulated,24,234,18,3.8438057405965758,0.0
baseline,serial_emulated,24,234,19,6.048170256893621,0.0
baseline,serial_emulated,24,234,20,5.682811077897046,0.0
baseline,serial_emulated,24,234,21,8.295391488466219,0.0
baseline,serial_emulated,24,234,22,5.986041034392833,0.0
baseline,serial_emulated,24,234,23,4.597689936596569,0.0
baseline,serial_emulated,24,235,0,0.0,0.0
baseline,serial_emulated,24,235,1,0.0,0.0
baseline,serial_emulated,24,235,2,0.0,0.0
baseline,serial_emulated,24,235,3,0.0,0.0
baseline,serial_emulated,24,235,4,0.0,0.0
baseline,serial_emulated,24,235,5,0.0,0.0
baseline,serial_emulated,24,235,6,0.0,0.0
baseline,serial_emulated,24,235,7,0.0,0.0
baseline,serial_emulated,24,235,8,0.0,0.0
baseline,serial_emulated,24,235,9,2.1920719633822086,0.0
baseline,serial_emulated,24,235,10,4.432956359640149,0.0
baseline,serial_emulated,24,235,11,4.391765823034438,0.0
baseline,serial_emulated,24,235,12,5.195143103920704,0.0
baseline,serial_emulated,24,235,13,5.747506973412645,0.0
baseline,serial_emulated,24,235,14,5.23704952153753,0.0
baseline,serial_emulated,24,235,15,5.4100879666559765,0.0
baseline,serial_emulated,24,235,16,4.337367404442795,0.0
baseline,serial_emulated,24,235,17,5.512092644668852,0.0
baseline,serial_emulated,24,235,18,3.8438057405965758,0.0
baseline,serial_emulated,24,235,19,6.048170256893621,0.0
baseline,serial_emulated,24,235,20,5.682811077897046,0.0
baseline,serial_emulated,24,235,21,8.295391488466219,0.0
baseline,serial_emulated,24,235,22,5.986041034392833,0.0
baseline,serial_emulated,24,235,23,4.597689936596569,0.0
baseline,serial_emulated,24,236,0,0.0,0.0
baseline,serial_emulated,24,236,1,0.0,0.0
baseline,serial_emulated,24,236,2,0.0,0.0
baseline,serial_emulated,24,236,3,0.0,0.0
baseline,serial_emulated,24,236,4,0.0,0.0
baseline,serial_emulated,24,236,5,0.0,0.0
baseline,serial_emulated,24,236,6,0.0,0.0
baseline,serial_emulated,24,236,7,0.0,0.0
baseline,serial_emulated,24,236,8,0.0,0.0
baseline,serial_emulated,24,236,9,2.1920719633822086,0.0
baseline,serial_emulated,24,236,10,4.432956359640149,0.0
baseline,serial_emulated,24,236,11,4.391765823034438,0.0
baseline,serial_emulated,24,236,12,5.195143103920704,0.0
baseline,serial_emulated,24,236,13,5.747506973412645,0.0
baseline,serial_emulated,24,236,14,5.23704952153753,0.0
baseline,serial_emulated,24,236,15,5.4100879666559765,0.0
baseline,serial_emulated,24,236,16,4.337367404442795,0.0
baseline,serial_emulated,24,236,17,5.512092644668852,0.0
baseline,serial_emulated,24,236,18,3.8438057405965758,0.0
baseline,serial_emulated,24,236,19,6.048170256893621,0.0
baseline,serial_emulated,24,236,20,5.682811077897046,0.0
baseline,serial_emulated,24,236,21,8.295391488466219,0.0
baseline,serial_emulated,24,236,22,5.986041034392833,0.0
baseline,serial_emulated,24,236,23,4.597689936596569,0.0
baseline,serial_emulated,24,237,0,0.0,0.0
baseline,serial_emulated,24,237,1,0.0,0.0
baseline,serial_emulated,24,237,2,0.0,0.0
baseline,serial_emulated,24,237,3,0.0,0.0
baseline,serial_emulated,24,237,4,0.0,0.0
baseline,serial_emulated,24,237,5,0.0,0.0
baseline,serial_emulated,24,237,6,0.0,0.0
baseline,serial_emulated,24,237,7,0.0,0.0
baseline,serial_emulated,24,237,8,0.0,0.0
baseline,serial_emulated,24,237,9,2.1920719633822086,0.0
baseline,serial_emulated,24,237,10,4.432956359640149,0.0
baseline,serial_emulated,24,237,11,4.391765823034438,0.0
baseline,serial_emulated,24,237,12,5.195143103920704,0.0
baseline,serial_emulated,24,237,13,5.747506973412645,0.0
baseline,serial_emulated,24,237,14,5.23704952153753,0.0
baseline,serial_emulated,24,237,15,5.4100879666559765,0.0
baseline,serial_emulated,24,237,16,4.337367404442795,0.0
baseline,serial_emulated,24,237,17,5.512092644668852,0.0
baseline,serial_emulated,24,237,18,3.8438057405965758,0.0
baseline,serial_emulated,24,237,19,6.048170256893621,0.0
baseline,serial_emulated,24,237,20,5.682811077897046,0.0
baseline,serial_emulated,24,237,21,8.295391488466219,0.0
baseline,serial_emulated,24,237,22,5.986041034392833,0.0
baseline,serial_emulated,24,237,23,4.597689936596569,0.0
baseline,serial_emulated,24,238,0,0.0,0.0
baseline,serial_emulated,24,238,1,0.0,0.0
baseline,serial_emulated,24,238,2,0.0,0.0
baseline,serial_emulated,24,238,3,0.0,0.0
baseline,serial_emulated,24,238,4,0.0,0.0
baseline,serial_emulated,24,238,5,0.0,0.0
baseline,serial_emulated,24,238,6,0.0,0.0
baseline,serial_emulated,24,238,7,0.0,0.0
baseline,serial_emulated,24,238,8,0.0,0.0
baseline,serial_emulated,24,238,9,2.1920719633822086,0.0
baseline,serial_emulated,24,238,10,4.432956359640149,0.0
baseline,serial_emulated,24,238,11,4.391765823034438,0.0
baseline,serial_emulated,24,238,12,5.195143103920704,0.0
baseline,serial_emulated,24,238,13,5.747506973412645,0.0
baseline,serial_emulated,24,238,14,5.23704952153753,0.0
baseline,serial_emulated,24,238,15,5.4100879666559765,0.0
baseline,serial_emulated,24,238,16,4.337367404442795,0.0
baseline,serial_emulated,24,238,17,5.512092644668852,0.0
