source,mode,cluster_size,iteration,cluster_id,avg_abs_llr,snr_db
rl,ppo | LDPC-DiscreteResidual-v0,48,54,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,54,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,55,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,56,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,57,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,58,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,59,11,4.524595247754992,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,0,4.332440368745479,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,1,4.24608393784969,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,2,4.035122279627402,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,3,4.274589181701081,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,4,4.277683701267653,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,5,4.29075749840852,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,6,4.494675271900407,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,7,4.762762835787541,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,8,4.25316699140053,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,9,4.353469575310231,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,10,4.122532849190943,0.0
rl,ppo | LDPC-DiscreteResidual-v0,48,60,11,4.524595247754992,0.0
